Renater2006,33,1,0.919832
Renater2006,33,2,0.9429186
Renater2006,33,3,0.9001168
Renater2006,33,4,0.928024
Columbus,70,0,0.899840083
Columbus,70,1,0.899776417
Columbus,70,2,0.904969917
Columbus,70,3,0.900105
Columbus,70,4,0.899806667
Ntelos,47,0,0.899852
Ntelos,47,1,0.899861
Ntelos,47,2,0.899862
Ntelos,47,3,0.899861
Ntelos,47,4,0.899861
HiberniaGlobal,55,0,0.909407
HiberniaGlobal,55,1,0.899991
HiberniaGlobal,55,2,0.911563
HiberniaGlobal,55,3,0.91637575
HiberniaGlobal,55,4,0.900853875
UniC,25,0,0.899962
UniC,25,1,0.899962
UniC,25,2,0.8999625
UniC,25,3,0.899986
UniC,25,4,0.899962
Arpanet19728,29,0,0.92611475
Arpanet19728,29,1,0.902483
Arpanet19728,29,2,0.931668
Arpanet19728,29,3,0.93459975
Arpanet19728,29,4,0.95662225
Evolink,37,0,0.902309
Evolink,37,1,0.95900175
Evolink,37,2,0.900197
Evolink,37,3,0.8999325
Evolink,37,4,0.8999335
Cernet,41,0,0.960535697
Cernet,41,1,1.041821024
Cernet,41,2,1.039128794
Cernet,41,3,0.9492432
Cernet,41,4,0.92837921
Eunetworks,14,0,0.900866
Eunetworks,14,1,0.900056833
Eunetworks,14,2,0.901688667
Eunetworks,14,3,0.9000815
Eunetworks,14,4,0.900812667
Bics,33,0,0.899954167
Bics,33,1,0.8999565
Bics,33,2,0.899960167
Bics,33,3,0.899954167
Bics,33,4,0.899948833
Syringa,74,0,0.901563
Syringa,74,1,0.899588
Syringa,74,2,0.899592
Syringa,74,3,0.899568
Syringa,74,4,0.899564
Psinet,24,0,0.900633333
Psinet,24,1,0.934166667
Psinet,24,2,0.899266667
Psinet,24,3,0.899233333
Psinet,24,4,0.899211111
TLex,12,0,1.48000043
TLex,12,1,1.554011635
TLex,12,2,1.013655861
TLex,12,3,1.013445363
TLex,12,4,1.032263419
Sprint,11,0,1.078485185
Sprint,11,1,0.967066667
Sprint,11,2,0.972855556
Sprint,11,3,0.945044444
Sprint,11,4,0.965977778
Savvis,19,0,0.900355556
Savvis,19,1,0.903966667
Savvis,19,2,0.899622222
Savvis,19,3,0.899733333
Savvis,19,4,0.915133333
WideJpn,30,0,0.9899885
WideJpn,30,1,0.899949
WideJpn,30,2,0.9899915
